0,0.398033773174157,0,0,0.001
1,0.36058548079417635,0,0,0.001
2,0.3580554339799795,0,0,0.001
3,0.35640221458297594,0,0,0.001
4,0.35491445365252794,0,0,0.001
5,0.35296104915507204,0,0,0.001
6,0.3509505025975339,0,0,0.001
7,0.3512106038428642,0,0,0.001
8,0.3507262979810302,0,0,0.001
9,0.34999193304830845,0,0,0.001
10,0.3499910635454161,0.30355997454029565,0.47269209427017533,0.001
11,0.3496297716020464,0.3005046557370173,0.4715008468111234,0.001
12,0.34995809103454556,0.30070103693960837,0.47609246845610304,0.001
13,0.3474284819923006,0.2958331500203035,0.46045183752668856,0.001
14,0.34749372102118825,0.29257170336924,0.455985064800362,0.001
15,0.3472359985918612,0.29304539782036565,0.45963258153854,0.001
16,0.346565105625101,0.2940075816509689,0.460186062054575,0.001
17,0.3445784574424898,0.29492116746390773,0.4699475905078638,0.001
18,0.34468019263701394,0.29157003010449734,0.4579609875840169,0.001
19,0.34530948008502926,0.2883101988635325,0.45762828551984025,0.001
20,0.34586406304492606,0.29106076877930265,0.4536295743231085,0.001
21,0.34636629111058004,0.2927509500840258,0.46403243906676167,0.001
22,0.34416159128283597,0.2933946018822727,0.46061256602013734,0.001
23,0.34379114640188646,0.2935801203381469,0.46466178207658315,0.001
24,0.3434370369524569,0.29403042020753634,0.4633829165971324,0.001
25,0.34366156952875154,0.2926569575233942,0.4528934965095944,0.001
26,0.3673419602013923,0.2967202881770595,0.4711186623050939,0.001
27,0.3548512936712385,0.2964251243937355,0.47124591686815004,0.001
28,0.3506274126671456,0.29954640459444737,0.47164787672826514,0.001
29,0.3484390780732438,0.2960669079639519,0.4668092545757158,0.001
30,0.348442579577635,0.28996480620461246,0.45329274308843137,0.001
31,0.33950031152716625,0.2920413186580121,0.4628476405881272,0.001
32,0.338917706463788,0.29385429290535486,0.46392688239836083,0.001
33,0.3390343064391935,0.2892290243781299,0.45590651637079754,0.001
34,0.3382559438814988,0.29010266094740916,0.4567453912360039,0.001
35,0.3381575699056591,0.2935092509298431,0.46857125655123527,0.001
36,0.3374908912826229,0.28812057351866127,0.45241051649055347,0.001
37,0.3370242827647441,0.2902136619027066,0.45974186631010794,0.001
38,0.33770878753952077,0.28898616848531766,0.45598162382494495,0.001
39,0.3378123355072898,0.2951603605789007,0.4746978616286947,0.001
40,0.33949487293894226,0.28951011535686394,0.45572797988006897,0.001
41,0.33658210329107335,0.28808134234757843,0.45730804388849833,0.001
42,0.33713139056622443,0.29100724806522155,0.46386320004603415,0.001
43,0.3357981092355273,0.29108831734506374,0.46339587684493944,0.001
44,0.3365315980202443,0.28703986112426,0.4514467137085829,0.001
45,0.3363368125917675,0.28951090938916324,0.4612810708243521,0.001
46,0.3367499254039816,0.28826409435035893,0.46227135012710346,0.001
47,0.33571774975673574,0.28791741924081327,0.4587391144209663,0.001
48,0.3363671873335366,0.28818955659385614,0.4573194173377079,0.001
49,0.3349315965766305,0.28509604828048957,0.4533412175447702,0.001
50,0.33567703065571486,0.28866048459188803,0.4608109766125904,0.001
51,0.33496547859531267,0.2867934103109805,0.45361827531442667,0.001
52,0.3350082380814595,0.29192076348881757,0.4671809308137719,0.001
53,0.33540738555225164,0.2868546713207852,0.4544164258937534,0.001
54,0.3350384624020473,0.2884081043626695,0.4594366662229622,0.001
55,0.3355319244904561,0.2888757311511612,0.4610069177544738,0.001
56,0.33478479906245395,0.28959976454056247,0.4542784974705294,0.001
57,0.3351465897248672,0.28744493001728477,0.4513750943248804,0.001
58,0.3346497029871554,0.28679383467263025,0.4560542587901338,0.001
59,0.334716226066555,0.2845199018876357,0.4520955920397677,0.001
60,0.334979884527825,0.286533082669195,0.45484005706262093,0.001
61,0.3340886811146865,0.28720275725557687,0.4535589317814338,0.001
62,0.33545881402385125,0.28707873579104526,0.4554923102842644,0.001
63,0.3336119761875084,0.28752873992391503,0.45171333309321043,0.001
64,0.3330651186071001,0.2877869832309149,0.4559152517388541,0.001
65,0.3336514325158016,0.2845536867466147,0.44913513630634827,0.001
